poem_line,modern_nature
Knock knock He has closed his door,modern_nature
The gardens lilies have started to rot,modern_nature
So who is the corpse being carried from the house,modern_nature
You just knocked on his door,modern_nature
And trot trot,modern_nature
Trot goes little lady mouse,modern_nature
Translated from the French I have built a house in the middle of the Ocean,modern_nature
Its windows are the rivers flowing from my eyes,modern_nature
Octopi are crawling all over where the walls are,modern_nature
Hear their triple hearts beat and their beaks peck against the windowpanes,modern_nature
House of dampness,modern_nature
House of burning,modern_nature
Seasons fastness,modern_nature
Season singing,modern_nature
The airplanes are laying eggs,modern_nature
Watch out for the dropping of the anchor,modern_nature
Watch out for the shooting black ichor,modern_nature
It would be good if you were to come from the sky,modern_nature
The skys honeysuckle is climbing,modern_nature
The earthly octopi are throbbing,modern_nature
And so very many of us have become our own gravediggers,modern_nature
Pale octopi of the chalky waves O octopi with pale beaks,modern_nature
Around the house is this ocean that you know well,modern_nature
  And is never still,modern_nature
"Translated from the French Wallace Stevens,",modern_nature
"O sweet everlasting Voices, be still;",modern_nature
Go to the guards of the heavenly fold,modern_nature
"And bid them wander obeying your will,",modern_nature
"Flame under flame, till Time be no more;",modern_nature
"Have you not heard that our hearts are old,",modern_nature
"That you call in birds, in wind on the hill,",modern_nature
"In shaken boughs, in tide on the shore?",modern_nature
"O sweet everlasting Voices, be still. Although you hide in the ebb and flow",modern_nature
"Of the pale tide when the moon has set,",modern_nature
The people of coming days will know,modern_nature
"About the casting out of my net,",modern_nature
And how you have leaped times out of mind,modern_nature
"Over the little silver cords,",modern_nature
"And think that you were hard and unkind,",modern_nature
"And blame you with many bitter words.She that but little patience knew,",modern_nature
"From childhood on, had now so much",modern_nature
A grey gull lost its fear and flew,modern_nature
"Down to her cell and there alit,",modern_nature
And there endured her fingers' touch,modern_nature
And from her fingers ate its bit.,modern_nature
Did she in touching that lone wing,modern_nature
Recall the years before her mind,modern_nature
"Became a bitter, an abstract thing,",modern_nature
Her thought some popular enmity:,modern_nature
Blind and leader of the blind,modern_nature
Drinking the foul ditch where they lie?,modern_nature
When long ago I saw her ride,modern_nature
"Under Ben Bulben to the meet,",modern_nature
The beauty of her country-side,modern_nature
"With all youth's lonely wildness stirred,",modern_nature
She seemed to have grown clean and sweet,modern_nature
"Like any rock-bred, sea-borne bird:",modern_nature
"Sea-borne, or balanced in the air",modern_nature
When first it sprang out of the nest,modern_nature
Upon some lofty rock to stare,modern_nature
"Upon the cloudy canopy,",modern_nature
While under its storm-beaten breast,modern_nature
"Cried out the hollows of the sea.There was a man whom Sorrow named his friend,",modern_nature
"And he, of his high comrade Sorrow dreaming,",modern_nature
Went walking with slow steps along the gleaming,modern_nature
"And humming sands, where windy surges wend:",modern_nature
And he called loudly to the stars to bend,modern_nature
"From their pale thrones and comfort him, but they",modern_nature
Among themselves laugh on and sing alway:,modern_nature
And then the man whom Sorrow named his friend,modern_nature
"Cried out, Dim sea, hear my most piteous story!",modern_nature
"The sea swept on and cried her old cry still,",modern_nature
Rolling along in dreams from hill to hill.,modern_nature
He fled the persecution of her glory,modern_nature
"And, in a far-off, gentle valley stopping,",modern_nature
Cried all his story to the dewdrops glistening.,modern_nature
"But naught they heard, for they are always listening,",modern_nature
"The dewdrops, for the sound of their own dropping.",modern_nature
And then the man whom Sorrow named his friend,modern_nature
"Sought once again the shore, and found a shell,",modern_nature
"And thought, I will my heavy story tell",modern_nature
"Till my own words, re-echoing, shall send",modern_nature
"Their sadness through a hollow, pearly heart;",modern_nature
"And my own tale again for me shall sing,",modern_nature
"And my own whispering words be comforting,",modern_nature
And lo! my ancient burden may depart.,modern_nature
Then he sang softly nigh the pearly rim;,modern_nature
But the sad dweller by the sea-ways lone,modern_nature
Changed all he sang to inarticulate moan,modern_nature
"Among her wildering whirls, forgetting him. The woods of Arcady are dead,",modern_nature
And over is their antique joy;,modern_nature
Of old the world on dreaming fed;,modern_nature
Grey Truth is now her painted toy;,modern_nature
Yet still she turns her restless head:,modern_nature
"But O, sick children of the world,",modern_nature
Of all the many changing things,modern_nature
"In dreary dancing past us whirled,",modern_nature
"To the cracked tune that Chronos sings,",modern_nature
Words alone are certain good.,modern_nature
"Where are now the warring kings,",modern_nature
Word be-mockers?  By the Rood,modern_nature
Where are now the warring kings?,modern_nature
"An idle word is now their glory,",modern_nature
"By the stammering schoolboy said,",modern_nature
Reading some entangled story:,modern_nature
The kings of the old time are dead;,modern_nature
The wandering earth herself may be,modern_nature
"Only a sudden flaming word,",modern_nature
"In clanging space a moment heard,",modern_nature
Troubling the endless reverie.,modern_nature
"Then nowise worship dusty deeds,",modern_nature
"Nor seek, for this is also sooth,",modern_nature
"To hunger fiercely after truth,",modern_nature
Lest all thy toiling only breeds,modern_nature
"New dreams, new dreams; there is no truth",modern_nature
"Saving in thine own heart. Seek, then,",modern_nature
"No learning from the starry men,",modern_nature
Who follow with the optic glass,modern_nature
The whirling ways of stars that pass  ,modern_nature
"Seek, then, for this is also sooth,",modern_nature
No word of theirs  the cold star-bane,modern_nature
"Has cloven and rent their hearts in twain,",modern_nature
And dead is all their human truth.,modern_nature
Go gather by the humming sea,modern_nature
"Some twisted, echo-harbouring shell,",modern_nature
"And to its lips thy story tell,",modern_nature
"And they thy comforters will be,",modern_nature
Rewarding in melodious guile,modern_nature
"Thy fretful words a little while,",modern_nature
Till they shall singing fade in ruth,modern_nature
And die a pearly brotherhood;,modern_nature
For words alone are certain good:,modern_nature
"Sing, then, for this is also sooth.",modern_nature
I must be gone: there is a grave,modern_nature
