poem_line,renaissance_nature
"Why didst thou promise such a beauteous day,",renaissance_nature
"And make me travel forth without my cloak,",renaissance_nature
"To let base clouds oertake me in my way,",renaissance_nature
Hiding thy bravery in their rotten smoke?,renaissance_nature
"Tis not enough that through the cloud thou break,",renaissance_nature
"To dry the rain on my storm-beaten face,",renaissance_nature
For no man well of such a salve can speak,renaissance_nature
That heals the wound and cures not the disgrace:,renaissance_nature
Nor can thy shame give physic to my grief;,renaissance_nature
"Though thou repent, yet I have still the loss:",renaissance_nature
The offenders sorrow lends but weak relief,renaissance_nature
To him that bears the strong offences cross.,renaissance_nature
"   Ah! but those tears are pearl which thy love sheds,",renaissance_nature
   And they are rich and ransom all ill deeds.,renaissance_nature
   ,renaissance_nature
" The welcome Sun from sea Freake is returned,",renaissance_nature
"And cheereth with his beams the naked earth,",renaissance_nature
Which gains with his coming her apparel,renaissance_nature
And had his absence six long months mourned.,renaissance_nature
Out of her fragrant sides she sends to greet him,renaissance_nature
The rashed primrose and the violet;,renaissance_nature
While she the fields and meadows doth beset,renaissance_nature
"With flowers, and hangs the trees with pearl to meet him.",renaissance_nature
"Amid this hope and joy she doth forget,",renaissance_nature
"To kill the hemlock which doth grow too fast,",renaissance_nature
"And chill the adder making too much haste,",renaissance_nature
With his black sons revived with the heat;,renaissance_nature
"     Till summer comes with diverse colours clad,",renaissance_nature
"      Much like my Epigrams both good and bad.I met a courtier riding on the plain,",renaissance_nature
Well-mounted on a brave and gallant steed;,renaissance_nature
"I sat upon a jade, and spurred to my pain",renaissance_nature
"My lazy beast, whose tired sides did bleed:",renaissance_nature
"He saw my case, and then of courtesy",renaissance_nature
"Did rein his horse, and drew the bridle in,",renaissance_nature
Because I did desire his company:,renaissance_nature
But he corvetting way of me did win.,renaissance_nature
"     What should I do, who was besteaded so?",renaissance_nature
"      His horse stood still faster than mine could go.Walking the fields a wantcatcher I spied,",renaissance_nature
"To him I went, desirous of his game:",renaissance_nature
"Sir, have you taken wants? Yes, he replied,",renaissance_nature
"Here are a dozen, which were lately taen.",renaissance_nature
Then you have left no more. No more? quoth he.,renaissance_nature
Sir I can show you more: the more the worse;,renaissance_nature
"And to his work he went, but 'twould not be,",renaissance_nature
For all the wants were crept into my purse.,renaissance_nature
"     Farewell friend wantcatcher, since 'twill not be,",renaissance_nature
"     Thou cannot catch the wants, but they catch me.Fishing, if I a fisher may protest,",renaissance_nature
"Of pleasures is the sweetest, of sports the best,",renaissance_nature
Of exercises the most excellent.,renaissance_nature
Of recreations the most innocent.,renaissance_nature
"But now the sport is marred, and what, ye, why?",renaissance_nature
"Fishes decrease, and fishers multiply.Come darkest night, becoming sorrow best;",renaissance_nature
    Light; leave thy light; fitt for a lightsome soule;,renaissance_nature
    Darknes doth truly sure with mee oprest,renaissance_nature
    Whom absence power doth from mirthe controle:,renaissance_nature
The very trees with hanging heads condole,renaissance_nature
"    Sweet sommers parting, and of leaves distrest",renaissance_nature
