poem_line,modern_mythology_folklore
"I leaned against the mantel, sick, sick,",modern_mythology_folklore
"Thinking of my failure, looking into the abysm,",modern_mythology_folklore
Weak from the noon-day heat.,modern_mythology_folklore
"A church bell sounded mournfully far away,",modern_mythology_folklore
"I heard the cry of a baby,",modern_mythology_folklore
"And the coughing of John Yarnell,",modern_mythology_folklore
"Bed-ridden, feverish, feverish, dying,",modern_mythology_folklore
Then the violent voice of my wife:,modern_mythology_folklore
"Watch out, the potatoes are burning!",modern_mythology_folklore
I smelled them ... then there was irresistible disgust.,modern_mythology_folklore
I pulled the trigger ... blackness ... light ...,modern_mythology_folklore
Unspeakable regret ... fumbling for the world again.,modern_mythology_folklore
"Too late! Thus I came here,",modern_mythology_folklore
"With lungs for breathing ... one cannot breathe here with lungs,",modern_mythology_folklore
Though one must breathe,modern_mythology_folklore
"Of what use is it To rid one's self of the world,",modern_mythology_folklore
When no soul may ever escape the eternal destiny of life?I was the first fruits of the battle of Missionary Ridge.,modern_mythology_folklore
When I felt the bullet enter my heart,modern_mythology_folklore
I wished I had staid at home and gone to jail,modern_mythology_folklore
"For stealing the hogs of Curl Trenary,",modern_mythology_folklore
Instead of running away and joining the army.,modern_mythology_folklore
Rather a thousand times the county jail,modern_mythology_folklore
"Than to lie under this marble figure with wings,",modern_mythology_folklore
"And this granite pedestal Bearing the words, Pro Patria.",modern_mythology_folklore
"What do they mean, anyway?I was only eight years old;",modern_mythology_folklore
And before I grew up and knew what it meant,modern_mythology_folklore
"I had no words for it, except",modern_mythology_folklore
That I was frightened and told my,modern_mythology_folklore
Mother; And that my Father got a pistol,modern_mythology_folklore
"And would have killed Charlie, who was a big boy,",modern_mythology_folklore
"Fifteen years old, except for his Mother.",modern_mythology_folklore
Nevertheless the story clung to me.,modern_mythology_folklore
"But the man who married me, a widower of thirty-five,",modern_mythology_folklore
Was a newcomer and never heard it,modern_mythology_folklore
Till two years after we were married.,modern_mythology_folklore
"Then he considered himself cheated,",modern_mythology_folklore
And the village agreed that I was not really a virgin.,modern_mythology_folklore
"Well, he deserted me, and I died",modern_mythology_folklore
The following winter.,modern_mythology_folklore
Why should I blame her that she filled my days,modern_mythology_folklore
